Time (minutes),XRSA (0.5-4 A),XRSB (1-8 A)
296.40314999818804,1.9725e-06,1.2931e-06
296.43731666405995,6.2897e-08,3.9494e-08
296.4714166641235,1.9778e-06,1.3115e-06
296.5055833299955,5.7325e-08,4.1723e-08
296.53969999949135,1.9725e-06,1.3141e-06
296.5738166650136,5.7325e-08,4.1723e-08
296.6079833308856,1.9699e-06,1.3246e-06
296.64208333094916,5.9554e-08,4.2837e-08
296.67624999682107,1.9699e-06,1.3403e-06
296.710366666317,6.0668e-08,4.0608e-08
296.74448333183926,1.9725e-06,1.3534e-06
296.77864999771117,5.7325e-08,4.618e-08
296.81274999777474,1.9725e-06,1.3744e-06
296.8469166636467,5.844e-08,4.7295e-08
296.8810333331426,1.9673e-06,1.4006e-06
296.91514999866484,5.7325e-08,5.1753e-08
296.9493166645368,1.9673e-06,1.4295e-06
296.9834166646004,5.7325e-08,5.2867e-08
297.0175833304723,1.9673e-06,1.4688e-06
297.0516999999682,5.7325e-08,5.7325e-08
297.0858166654905,1.9646e-06,1.4925e-06
297.1199833313624,5.7325e-08,5.844e-08
297.15408333142597,1.962e-06,1.5108e-06
297.18824999729793,5.6211e-08,6.4012e-08
297.22236666679385,1.9646e-06,1.5528e-06
297.25648333231607,5.844e-08,6.9584e-08
297.29064999818803,1.9673e-06,1.5869e-06
297.3247499982516,5.7325e-08,7.4042e-08
297.3589166641235,1.9673e-06,1.6158e-06
297.3930333336194,5.7325e-08,7.6271e-08
297.4271499991417,1.9646e-06,1.6499e-06
297.4613166650136,5.7325e-08,8.2958e-08
297.4954166650772,1.9699e-06,1.6918e-06
297.52958333094915,5.7325e-08,8.9645e-08
297.5636999964714,1.9699e-06,1.7364e-06
297.5978166659673,5.7325e-08,9.4102e-08
297.63198333183925,1.9673e-06,1.7758e-06
297.6660833319028,5.6211e-08,9.856e-08
297.70024999777473,1.9673e-06,1.8204e-06
297.734366663297,5.7325e-08,1.0302e-07
297.7684833327929,1.9673e-06,1.844e-06
297.80264999866483,5.7325e-08,1.0748e-07
297.8367499987284,1.9725e-06,1.8807e-06
297.8708666642507,5.7325e-08,1.1305e-07
297.90503333012265,1.9699e-06,1.9174e-06
297.9391499996185,5.7325e-08,1.1862e-07
297.9733166654905,1.9751e-06,1.9594e-06
298.00741666555405,5.844e-08,1.2419e-07
298.0415333310763,1.9725e-06,1.9935e-06
298.07569999694823,5.844e-08,1.3311e-07
298.10981666644415,1.9725e-06,2.0224e-06
298.14398333231605,5.844e-08,1.3645e-07
298.1780833323797,1.9725e-06,2.0433e-06
298.2121999979019,5.7325e-08,1.4091e-07
298.24636666377387,1.9725e-06,2.0696e-06
298.28048333326973,5.7325e-08,1.4648e-07
298.3146499991417,1.9699e-06,2.1037e-06
298.34874999920527,5.6211e-08,1.5205e-07
298.38286666472754,1.9725e-06,2.1352e-06
298.41703333059945,5.7325e-08,1.5986e-07
298.45115000009537,1.9673e-06,2.164e-06
298.48531666596733,5.6211e-08,1.6431e-07
298.5194166660309,1.9673e-06,2.1981e-06
298.5535333315531,6.0668e-08,1.6766e-07
298.5876999974251,1.9699e-06,2.2348e-06
298.621816666921,5.9554e-08,1.7434e-07
298.6559833327929,1.9699e-06,2.2742e-06
298.6900833328565,5.6211e-08,1.7992e-07
298.72419999837877,1.9699e-06,2.3293e-06
298.7583666642507,5.7325e-08,1.866e-07
298.79248332977295,1.9699e-06,2.3686e-06
298.82664999961855,5.7325e-08,1.8883e-07
298.8607499996821,1.9646e-06,2.4001e-06
298.89486666520435,5.6211e-08,1.9663e-07
298.9290333310763,1.9673e-06,2.4316e-06
298.9631499965986,5.6211e-08,2.022e-07
298.99731666644414,1.962e-06,2.484e-06
299.0314166665077,5.7325e-08,2.0666e-07
299.06553333203,1.9594e-06,2.5444e-06
299.0996999979019,5.6211e-08,2.1446e-07
299.13381666342417,1.9594e-06,2.5968e-06
299.1679833332698,5.6211e-08,2.1892e-07
299.20208333333335,1.9568e-06,2.6283e-06
299.23619999885557,5.7325e-08,2.2449e-07
299.27036666472753,1.9542e-06,2.6703e-06
299.3044833302498,5.5096e-08,2.3007e-07
299.33865000009536,1.9542e-06,2.7149e-06
299.37275000015893,5.7325e-08,2.3787e-07
299.4068666656812,1.9515e-06,2.7569e-06
299.4409833312035,5.6211e-08,2.4121e-07
299.4751499970754,1.9463e-06,2.791e-06
299.50924999713897,5.6211e-08,2.4678e-07
299.54341666698457,1.9515e-06,2.8224e-06
299.5775333325068,5.5096e-08,2.5236e-07
299.61164999802907,1.9489e-06,2.8644e-06
299.64581666390103,5.5096e-08,2.5904e-07
299.6799166639646,1.9463e-06,2.8985e-06
299.7140833298365,5.6211e-08,2.6239e-07
299.7481999993324,1.9437e-06,2.93e-06
299.7823166648547,5.6211e-08,2.6684e-07
299.8164833307266,1.9437e-06,2.9431e-06
299.8505833307902,5.3982e-08,2.6907e-07
299.88474999666215,1.9437e-06,2.9589e-06
299.91886666615807,5.5096e-08,2.7353e-07
299.9529833316803,1.9384e-06,2.9825e-06
299.98714999755225,5.3982e-08,2.7465e-07
300.0212499976158,1.9384e-06,3.0061e-06
300.05541666348773,5.5096e-08,2.7799e-07
300.08953333298365,1.9384e-06,3.0218e-06
300.1236499985059,5.3982e-08,2.8245e-07
300.15781666437783,1.9332e-06,3.048e-06
300.1919166644414,5.3982e-08,2.8356e-07
300.2260833303134,1.9332e-06,3.0664e-06
300.2601999998093,5.5096e-08,2.8467e-07
300.2943166653315,1.9306e-06,3.0979e-06
300.3284833312035,5.3982e-08,2.8913e-07
300.36258333126705,1.9253e-06,3.1163e-06
300.39674999713895,5.3982e-08,2.9136e-07
300.43086666663487,1.9279e-06,3.1372e-06
300.46498333215715,5.2867e-08,2.9359e-07
300.49914999802905,1.9253e-06,3.153e-06
300.53324999809263,5.3982e-08,2.9471e-07
300.5674166639646,1.9227e-06,3.1635e-06
300.6015333334605,5.1753e-08,2.9693e-07
300.63564999898273,1.92e-06,3.174e-06
300.6698166648547,5.1753e-08,2.9805e-07
300.70391666491827,1.92e-06,3.1897e-06
300.7380833307902,5.2867e-08,3.0028e-07
300.7722000002861,1.9174e-06,3.2054e-06
300.80631666580837,5.1753e-08,3.0028e-07
300.8404833316803,1.9174e-06,3.2186e-06
300.87458333174385,5.2867e-08,3.0028e-07
300.9087499976158,1.9148e-06,3.229e-06
300.9428666631381,5.2867e-08,3.0139e-07
300.97698333263395,1.9174e-06,3.2448e-06
301.0111499985059,5.2867e-08,3.0139e-07
301.0452499985695,1.9096e-06,3.2448e-06
301.07936666409176,5.1753e-08,3.0139e-07
301.1135333299637,1.9096e-06,3.2527e-06
301.1476499994596,5.2867e-08,2.9916e-07
301.1818166653315,1.9122e-06,3.2553e-06
301.2159166653951,5.2867e-08,3.0028e-07
301.25003333091735,1.9122e-06,3.2474e-06
301.2841999967893,5.3982e-08,2.9916e-07
301.31831666628517,1.9148e-06,3.2579e-06
301.35248333215714,5.1753e-08,2.9693e-07
301.3865833322207,1.9069e-06,3.2527e-06
301.420699997743,5.0638e-08,2.9693e-07
301.4548666636149,1.9069e-06,3.2605e-06
301.4889833331108,5.1753e-08,2.9471e-07
301.5231499989828,1.9096e-06,3.2553e-06
301.55724999904635,5.2867e-08,2.9471e-07
301.59136666456857,1.9122e-06,3.25e-06
301.62553333044053,5.2867e-08,2.8913e-07
301.65964999993645,1.9096e-06,3.25e-06
301.69381666580836,5.5096e-08,2.8802e-07
301.72791666587193,1.9122e-06,3.2474e-06
301.7620333313942,5.3982e-08,2.8467e-07
301.7961999972661,1.9096e-06,3.2474e-06
301.83031666676203,5.2867e-08,2.869e-07
301.864483332634,1.9122e-06,3.25e-06
301.89858333269757,5.2867e-08,2.8467e-07
301.9326999982198,1.9017e-06,3.2448e-06
301.96686666409175,5.1753e-08,2.8356e-07
302.00098333358767,1.9069e-06,3.25e-06
302.0351499994596,5.2867e-08,2.8022e-07
302.06924999952315,1.9043e-06,3.2422e-06
302.1033666650454,5.2867e-08,2.791e-07
302.13753333091734,1.9043e-06,3.2396e-06
302.1716499964396,5.2867e-08,2.7687e-07
302.2058166662852,1.9043e-06,3.2396e-06
302.2399166663488,5.6211e-08,2.7576e-07
302.274033331871,1.9017e-06,3.2422e-06
302.308199997743,5.3982e-08,2.7465e-07
302.34231666326525,1.9043e-06,3.2343e-06
302.3764833331108,5.6211e-08,2.7353e-07
302.4105833331744,1.8964e-06,3.2369e-06
302.44469999869665,5.5096e-08,2.713e-07
302.47886666456856,1.8964e-06,3.2369e-06
302.51298333009083,5.6211e-08,2.713e-07
302.54714999993644,1.8964e-06,3.2396e-06
302.58125,5.3982e-08,2.7242e-07
302.61536666552223,1.9017e-06,3.2448e-06
302.6495333313942,5.6211e-08,2.7242e-07
302.6836499969165,1.8991e-06,3.2527e-06
302.71774999698005,5.6211e-08,2.6907e-07
302.7519166668256,1.8964e-06,3.2579e-06
302.78603333234787,5.6211e-08,2.7019e-07
302.82014999787015,1.8912e-06,3.2632e-06
302.85431666374205,5.5096e-08,2.6907e-07
302.88841666380563,1.8938e-06,3.2658e-06
302.92258333365123,5.3982e-08,2.6684e-07
302.9566999991735,1.8938e-06,3.2736e-06
302.9908166646957,5.2867e-08,2.7019e-07
303.0249833305677,1.8886e-06,3.2868e-06
303.05908333063127,5.0638e-08,2.6907e-07
303.0932499965032,1.8886e-06,3.3051e-06
303.1273666659991,5.1753e-08,2.7019e-07
303.16148333152137,1.8912e-06,3.3104e-06
303.1956499973933,5.0638e-08,2.713e-07
303.22974999745685,1.8886e-06,3.3156e-06
303.2639166633288,5.1753e-08,2.713e-07
303.29803333282473,1.8859e-06,3.3261e-06
303.33214999834695,5.1753e-08,2.6907e-07
303.3663166642189,1.8833e-06,3.334e-06
303.4004166642825,5.1753e-08,2.7019e-07
303.4345833301544,1.8781e-06,3.3471e-06
303.4686999996503,5.1753e-08,2.6907e-07
303.5028166651726,1.8755e-06,3.355e-06
303.5369833310445,5.0638e-08,2.713e-07
303.57108333110807,1.8755e-06,3.355e-06
303.60524999698004,5.1753e-08,2.6907e-07
303.63936666647595,1.8755e-06,3.3524e-06
303.67348333199817,5.0638e-08,2.6796e-07
303.70764999787013,1.8728e-06,3.355e-06
303.7417499979337,5.0638e-08,2.6573e-07
303.7759166638056,1.8676e-06,3.3681e-06
303.81003333330153,5.1753e-08,2.6573e-07
303.8441499988238,1.8728e-06,3.3681e-06
303.8783166646957,5.1753e-08,2.6462e-07
303.9124166647593,1.8676e-06,3.3707e-06
303.94658333063126,5.0638e-08,2.6573e-07
303.9807000001272,1.8676e-06,3.3759e-06
304.0148166656494,5.0638e-08,2.6239e-07
304.04898333152136,1.8623e-06,3.3759e-06
304.08308333158493,5.0638e-08,2.6239e-07
304.1172499974569,1.865e-06,3.3759e-06
304.15136666695275,5.0638e-08,2.635e-07
304.18548333247503,1.8597e-06,3.3733e-06
304.21964999834694,4.9524e-08,2.635e-07
304.25374999841057,1.8623e-06,3.3733e-06
304.2879166642825,4.9524e-08,2.6016e-07
304.32203332980475,1.8597e-06,3.3707e-06
304.3561499993006,4.8409e-08,2.5904e-07
304.3903166651726,1.8597e-06,3.3628e-06
304.42441666523615,5.0638e-08,2.5681e-07
304.4585333307584,1.8597e-06,3.3576e-06
304.49269999663034,4.8409e-08,2.5347e-07
304.52681666612625,1.8545e-06,3.3628e-06
304.5609833319982,4.9524e-08,2.5236e-07
304.5950833320618,1.8597e-06,3.3602e-06
304.629199997584,4.8409e-08,2.5347e-07
304.663366663456,1.8545e-06,3.3628e-06
304.6974833329519,4.7295e-08,2.5124e-07
304.7316499988238,1.8545e-06,3.3628e-06
304.7657499988874,4.8409e-08,2.4901e-07
304.79986666440965,1.8518e-06,3.3576e-06
304.83403333028156,4.9524e-08,2.479e-07
304.8681499997775,1.8518e-06,3.3602e-06
304.90231666564944,4.9524e-08,2.479e-07
304.936416665713,1.8518e-06,3.3602e-06
304.97053333123523,4.9524e-08,2.479e-07
305.0046999971072,1.8466e-06,3.3628e-06
305.0388166666031,4.9524e-08,2.4901e-07
305.072983332475,1.8492e-06,3.355e-06
305.1070833325386,4.9524e-08,2.5124e-07
305.14119999806087,1.8466e-06,3.3497e-06
305.1753666639328,4.8409e-08,2.4678e-07
305.2094833334287,1.8492e-06,3.3471e-06
305.24364999930066,4.8409e-08,2.4456e-07
305.27774999936423,1.8466e-06,3.3471e-06
305.31186666488645,4.7295e-08,2.4233e-07
305.3460333307584,1.8466e-06,3.3445e-06
305.38015000025433,4.8409e-08,2.4233e-07
305.4142500003179,1.8466e-06,3.3445e-06
305.4484166661898,4.9524e-08,2.4121e-07
305.4825333317121,1.844e-06,3.3366e-06
305.51664999723437,4.8409e-08,2.401e-07
305.5508166631063,1.8466e-06,3.3314e-06
305.58491666316985,4.9524e-08,2.4121e-07
305.61908333301545,1.8414e-06,3.3261e-06
305.6531999985377,4.8409e-08,2.3898e-07
305.68731666405995,1.8414e-06,3.3235e-06
305.7214833299319,4.8409e-08,2.3675e-07
305.7555833299955,1.8414e-06,3.3209e-06
305.78974999984104,4.8409e-08,2.3564e-07
305.8238666653633,1.8387e-06,3.3077e-06
305.8579833308856,4.7295e-08,2.3564e-07
305.8921499967575,1.8361e-06,3.292e-06
305.92624999682107,4.8409e-08,2.3118e-07
305.9604166666667,1.8361e-06,3.2868e-06
305.99453333218895,4.7295e-08,2.2895e-07
306.02864999771117,1.8361e-06,3.2789e-06
306.06281666358313,4.7295e-08,2.2561e-07
306.0969166636467,1.8335e-06,3.2658e-06
306.13108333349226,4.9524e-08,2.2561e-07
306.16519999901453,1.8309e-06,3.2605e-06
306.1993166645368,4.7295e-08,2.2338e-07
306.2334833304087,1.8282e-06,3.2527e-06
306.2675833304723,4.7295e-08,2.2004e-07
306.3017500003179,1.8204e-06,3.2396e-06
306.3358666658402,4.618e-08,2.1892e-07
306.3699833313624,1.8151e-06,3.229e-06
306.40414999723436,4.618e-08,2.1558e-07
306.43824999729793,1.8151e-06,3.2212e-06
306.47241666316984,4.7295e-08,2.1446e-07
306.50653333266575,1.8178e-06,3.2133e-06
306.54064999818803,4.7295e-08,2.1224e-07
306.57481666405994,1.8178e-06,3.2028e-06
306.6089166641235,4.8409e-08,2.1112e-07
306.6430833299955,1.8151e-06,3.1923e-06
306.6771999994914,4.7295e-08,2.0666e-07
306.7113166650136,1.8151e-06,3.1845e-06
306.7454833308856,4.618e-08,2.0666e-07
306.77958333094915,1.8125e-06,3.174e-06
306.81374999682106,4.618e-08,2.022e-07
306.847866666317,1.8151e-06,3.1609e-06
306.88198333183925,4.5066e-08,2.022e-07
306.91614999771116,1.8125e-06,3.153e-06
306.95024999777473,4.5066e-08,1.9998e-07
306.9844166636467,1.8125e-06,3.1425e-06
307.0185333331426,4.5066e-08,1.9663e-07
307.05264999866483,1.8046e-06,3.1294e-06
307.0868166645368,4.618e-08,1.944e-07
307.1209166646004,1.8073e-06,3.1189e-06
307.15503333012265,4.618e-08,1.9329e-07
307.1891999999682,1.8046e-06,3.0979e-06
307.2233166654905,4.618e-08,1.9329e-07
307.2574833313624,1.8046e-06,3.0874e-06
307.291583331426,4.3952e-08,1.9218e-07
307.32569999694823,1.802e-06,3.0795e-06
307.35986666679383,4.5066e-08,1.8883e-07
307.39398333231605,1.7968e-06,3.0585e-06
307.428149998188,4.3952e-08,1.8883e-07
307.4622499982516,1.7941e-06,3.048e-06
307.49636666377387,4.2837e-08,1.8437e-07
307.5305333336194,1.7968e-06,3.0349e-06
307.5646499991417,4.3952e-08,1.8214e-07
307.59881666501366,1.7941e-06,3.0192e-06
307.63291666507723,4.3952e-08,1.788e-07
307.66703333059945,1.7889e-06,3.0113e-06
307.7011999964714,4.2837e-08,1.7657e-07
307.73531666596733,1.7915e-06,2.9982e-06
307.76948333183924,4.2837e-08,1.7212e-07
307.8035833319028,1.7941e-06,2.9877e-06
307.8376999974251,4.2837e-08,1.6877e-07
307.871866663297,1.7863e-06,2.9746e-06
307.9059833327929,4.2837e-08,1.6766e-07
307.9401499986649,1.7889e-06,2.9641e-06
307.97424999872845,4.3952e-08,1.6543e-07
308.0083666642507,1.7863e-06,2.9562e-06
308.04253333012264,4.3952e-08,1.6431e-07
308.07664999961855,1.7863e-06,2.9379e-06
308.11081666549046,4.2837e-08,1.6208e-07
308.14491666555404,1.781e-06,2.93e-06
308.1790333310763,4.2837e-08,1.6097e-07
308.2131999969482,1.781e-06,2.9195e-06
308.24731666644414,4.2837e-08,1.5874e-07
308.2814833323161,1.7784e-06,2.9143e-06
308.3155833323797,4.2837e-08,1.5651e-07
308.3496999979019,1.7758e-06,2.909e-06
308.38386666377386,4.1723e-08,1.554e-07
308.4179833332698,1.7758e-06,2.8933e-06
308.4521499991417,4.2837e-08,1.5428e-07
308.48624999920526,1.7758e-06,2.8854e-06
308.52036666472753,4.0608e-08,1.5094e-07
308.55453333059944,1.7758e-06,2.8749e-06
308.58865000009536,4.2837e-08,1.4983e-07
308.6228166659673,1.7705e-06,2.867e-06
308.6569166660309,4.3952e-08,1.4983e-07
308.6910333315531,1.7705e-06,2.8644e-06
308.7251499970754,4.3952e-08,1.476e-07
308.759316666921,1.7679e-06,2.8487e-06
308.79341666698457,4.2837e-08,1.4648e-07
308.8275833328565,1.7679e-06,2.8434e-06
308.86169999837875,4.2837e-08,1.4648e-07
308.89581666390103,1.7653e-06,2.8329e-06
308.92998332977294,4.2837e-08,1.4537e-07
308.9640833298365,1.76e-06,2.8224e-06
308.9982499996821,4.2837e-08,1.4314e-07
309.0323666652044,1.76e-06,2.8146e-06
309.0664833307266,4.2837e-08,1.4425e-07
309.1006499965986,1.76e-06,2.8067e-06
309.13474999666215,4.1723e-08,1.4202e-07
309.1689166665077,1.7574e-06,2.7962e-06
309.20303333203,4.3952e-08,1.4202e-07
309.23714999755225,1.7574e-06,2.7831e-06
309.27131666342416,4.2837e-08,1.4091e-07
309.30541666348773,1.7574e-06,2.7726e-06
309.33958333333334,4.2837e-08,1.3645e-07
309.3736999988556,1.7522e-06,2.7621e-06
309.40781666437783,4.1723e-08,1.3534e-07
309.4419833302498,1.7495e-06,2.749e-06
309.4760833303134,4.3952e-08,1.3422e-07
309.5102500001589,1.7443e-06,2.7438e-06
309.5443666656812,4.1723e-08,1.3199e-07
309.5784833312035,1.7495e-06,2.7359e-06
309.6126499970754,4.1723e-08,1.3199e-07
309.64674999713895,1.7469e-06,2.7333e-06
309.68091666698456,4.2837e-08,1.3088e-07
309.71503333250683,1.7443e-06,2.7201e-06
309.74914999802905,4.1723e-08,1.2865e-07
309.783316663901,1.7443e-06,2.7149e-06
309.8174166639646,4.0608e-08,1.2754e-07
309.8515833298365,1.7417e-06,2.7044e-06
309.8856999993324,4.1723e-08,1.2754e-07
309.9198166648547,1.7391e-06,2.6992e-06
309.9539833307266,4.1723e-08,1.2754e-07
309.9880833307902,1.7417e-06,2.6913e-06
310.02224999666214,4.1723e-08,1.2531e-07
310.05636666615806,1.7364e-06,2.6834e-06
310.0904833316803,4.1723e-08,1.2531e-07
310.12464999755224,1.7364e-06,2.6782e-06
310.1587499976158,4.1723e-08,1.2754e-07
310.1929166634878,1.7364e-06,2.6703e-06
310.22703333298364,4.0608e-08,1.2531e-07
310.2611499985059,1.7364e-06,2.6624e-06
310.2953166643778,4.1723e-08,1.2419e-07
310.32941666444145,1.7338e-06,2.6493e-06
310.3635333299637,4.0608e-08,1.2308e-07
310.3976999998093,1.7338e-06,2.6493e-06
310.4318166653315,4.2837e-08,1.2196e-07
310.46598333120346,1.7286e-06,2.6336e-06
310.50008333126704,4.2837e-08,1.2085e-07
310.5341999967893,1.7286e-06,2.631e-06
310.56836666663486,4.1723e-08,1.1862e-07
310.60248333215714,1.7312e-06,2.6205e-06
310.6366499980291,4.2837e-08,1.1639e-07
310.6707499980927,1.7286e-06,2.61e-06
310.7048666636149,4.2837e-08,1.1639e-07
310.7390333334605,1.7233e-06,2.6073e-06
310.7731499989828,4.2837e-08,1.1528e-07
310.8073166648547,1.7259e-06,2.5916e-06
310.84141666491826,4.2837e-08,1.1528e-07
310.87553333044053,1.7233e-06,2.5864e-06
310.9097000002861,4.2837e-08,1.1416e-07
310.94381666580836,1.7259e-06,2.5837e-06
310.9779833316803,4.1723e-08,1.1082e-07
311.0120833317439,1.7181e-06,2.5732e-06
311.0461999972661,4.1723e-08,1.1193e-07
311.0803666631381,1.7207e-06,2.5654e-06
311.114483332634,4.2837e-08,1.097e-07
311.1486499985059,1.7181e-06,2.5575e-06
311.1827499985695,4.1723e-08,1.0859e-07
311.21686666409175,1.7154e-06,2.5496e-06
311.25103332996366,4.1723e-08,1.0859e-07
311.2851499994596,1.7154e-06,2.5444e-06
311.31931666533154,4.1723e-08,1.0748e-07
311.3534166653951,1.7181e-06,2.5339e-06
311.38753333091734,4.0608e-08,1.0636e-07
311.4216999967893,1.7154e-06,2.526e-06
311.4558166662852,4.1723e-08,1.0525e-07
311.4899833321571,1.7128e-06,2.5129e-06
311.5240833322207,4.1723e-08,1.0302e-07
311.558199997743,1.7128e-06,2.5077e-06
311.5923666636149,4.0608e-08,1.0079e-07
311.6264833331108,1.7049e-06,2.5024e-06
311.66064999898276,4.0608e-08,1.0079e-07
311.69474999904634,1.7049e-06,2.4972e-06
311.72886666456856,3.9494e-08,9.7446e-08
311.7630333304405,1.7076e-06,2.4893e-06
311.79714999993644,3.9494e-08,9.6331e-08
311.83131666580834,1.7076e-06,2.4788e-06
311.8654166658719,4.0608e-08,9.7446e-08
311.8995333313942,1.7049e-06,2.4709e-06
311.93369999726616,3.9494e-08,9.6331e-08
311.967816666762,1.7102e-06,2.4631e-06
312.0019166668256,4.0608e-08,9.5217e-08
312.03608333269756,1.7076e-06,2.4552e-06
312.07019999821983,4.0608e-08,9.2988e-08
312.10431666374205,1.7076e-06,2.4473e-06
312.13848333358766,3.9494e-08,9.4102e-08
312.17258333365123,1.7102e-06,2.4421e-06
312.20674999952314,3.9494e-08,9.4102e-08
312.2408666650454,1.7049e-06,2.4342e-06
312.2749833305677,4.0608e-08,8.9645e-08
312.3091499964396,1.7076e-06,2.4263e-06
312.3432499965032,4.2837e-08,9.0759e-08
312.3774166663488,1.7128e-06,2.4132e-06
312.41153333187106,4.3952e-08,8.9645e-08
312.4456499973933,1.7154e-06,2.4054e-06
312.47981666326524,4.2837e-08,8.853e-08
312.5139166633288,1.7154e-06,2.3975e-06
312.54808333317436,4.2837e-08,8.853e-08
312.58219999869664,1.7181e-06,2.387e-06
312.6163166642189,4.3952e-08,8.853e-08
312.6504833300908,1.7181e-06,2.3765e-06
312.6845833301544,4.5066e-08,8.5187e-08
312.71875,1.7207e-06,2.3712e-06
312.7528666655223,4.3952e-08,8.6301e-08
312.7869833310445,1.7259e-06,2.366e-06
312.82114999691646,4.3952e-08,8.4072e-08
312.85524999698004,1.7286e-06,2.3608e-06
312.88941666682564,4.3952e-08,8.6301e-08
312.92353333234786,1.7286e-06,2.3476e-06
312.95764999787013,4.3952e-08,8.5187e-08
312.99181666374204,1.7312e-06,2.3398e-06
313.0259166638056,4.5066e-08,8.4072e-08
313.06003333330153,1.7338e-06,2.3345e-06
313.0941999991735,4.618e-08,8.5187e-08
313.1283166646957,1.7338e-06,2.3267e-06
313.1624833305677,4.7295e-08,8.6301e-08
313.19658333063126,1.7364e-06,2.3188e-06
313.2307000001272,4.7295e-08,8.4072e-08
313.2648666659991,1.7364e-06,2.3135e-06
313.29898333152136,4.8409e-08,8.1843e-08
313.33314999739326,1.7364e-06,2.3057e-06
313.3672499974569,4.618e-08,8.2958e-08
313.40136666695275,1.7312e-06,2.3031e-06
313.4355333328247,4.618e-08,8.1843e-08
313.46964999834694,1.7338e-06,2.2926e-06
313.5038166642189,4.618e-08,7.9614e-08
313.5379166642825,1.7364e-06,2.2821e-06
313.57203332980475,4.618e-08,8.1843e-08
313.6061999996503,1.7417e-06,2.2794e-06
313.6403166651726,5.0638e-08,8.1843e-08
313.67448333104454,1.7364e-06,2.2742e-06
313.7085833311081,4.8409e-08,8.0729e-08
313.74269999663034,1.7391e-06,2.2716e-06
313.77686666647594,4.9524e-08,7.9614e-08
313.8109833319982,1.7417e-06,2.2611e-06
313.8451499978701,4.8409e-08,7.85e-08
313.8792499979337,1.7417e-06,2.2558e-06
313.913366663456,4.8409e-08,7.7385e-08
313.9475333333015,1.7417e-06,2.2453e-06
313.9816499988238,4.5066e-08,7.6271e-08
314.01581666469576,1.7391e-06,2.2427e-06
314.04991666475934,4.618e-08,7.6271e-08
314.08403333028156,1.7469e-06,2.2375e-06
314.11820000012716,4.618e-08,7.6271e-08
314.15231666564944,1.7469e-06,2.2322e-06
314.18648333152134,4.5066e-08,7.6271e-08
314.2205833315849,1.7469e-06,2.2244e-06
314.2546999971072,4.5066e-08,7.6271e-08
314.28886666695274,1.7495e-06,2.2191e-06
314.322983332475,4.618e-08,7.5157e-08
314.357149998347,1.7443e-06,2.2112e-06
314.39124999841056,4.7295e-08,7.4042e-08
314.4253666639328,1.7443e-06,2.2034e-06
314.45953332980474,4.7295e-08,7.2927e-08
314.49364999930066,1.7469e-06,2.2034e-06
314.52781666517257,4.5066e-08,7.4042e-08
314.56191666523614,1.7469e-06,2.1955e-06
314.5960333307584,4.618e-08,7.1813e-08
314.6301999966303,1.7443e-06,2.1876e-06
314.66431666612624,4.3952e-08,7.0699e-08
314.6984166661898,1.7443e-06,2.1824e-06
314.7325833320618,4.618e-08,7.1813e-08
314.766699997584,1.7443e-06,2.1745e-06
314.8008166631063,4.618e-08,6.847e-08
314.8349833329519,1.7469e-06,2.1745e-06
314.86908333301545,4.5066e-08,7.0699e-08
314.90324999888736,1.7417e-06,2.164e-06
314.93736666440964,4.618e-08,6.9584e-08
314.9714833299319,1.7443e-06,2.1614e-06
315.00564999977746,4.3952e-08,6.9584e-08
315.03974999984104,1.7417e-06,2.1561e-06
315.073916665713,4.618e-08,6.847e-08
315.1080333312353,1.7417e-06,2.1509e-06
315.1421499967575,4.618e-08,6.847e-08
315.1763166666031,1.7417e-06,2.1509e-06
315.2104166666667,4.5066e-08,6.9584e-08
315.2445833325386,1.7443e-06,2.1483e-06
315.27869999806086,4.5066e-08,6.9584e-08
315.31281666358313,1.7417e-06,2.1456e-06
315.3469833334287,4.5066e-08,6.847e-08
315.38108333349226,1.7391e-06,2.143e-06
315.4152499993642,4.5066e-08,6.847e-08
315.4493666648865,1.7443e-06,2.1378e-06
315.4834833304087,4.5066e-08,6.7355e-08
315.5176500002543,1.7443e-06,2.1378e-06
315.5517500003179,4.5066e-08,6.847e-08
315.5859166661898,1.7417e-06,2.1325e-06
315.6200333317121,4.5066e-08,6.6241e-08
315.65414999723436,1.7443e-06,2.1299e-06
315.68831666310626,4.5066e-08,6.7355e-08
315.72241666316984,1.7364e-06,2.122e-06
315.75658333301544,4.5066e-08,6.7355e-08
315.7906999985377,1.7417e-06,2.1168e-06
315.82481666405994,4.618e-08,6.6241e-08
315.8589833299319,1.7443e-06,2.1142e-06
315.8930833299955,4.5066e-08,6.6241e-08
315.9272499998411,1.7417e-06,2.1116e-06
315.9613666653633,4.3952e-08,6.7355e-08
315.9954833308856,1.7391e-06,2.1089e-06
316.0296499967575,4.5066e-08,6.6241e-08
316.06374999682106,1.7469e-06,2.1037e-06
316.09791666666666,4.618e-08,6.6241e-08
316.13203333218894,1.7443e-06,2.1011e-06
316.16614999771116,4.8409e-08,6.5126e-08
316.2003166635831,1.7417e-06,2.1011e-06
316.2344166636467,4.7295e-08,6.6241e-08
316.2685833334923,1.7495e-06,2.0879e-06
316.3026999990145,4.7295e-08,6.6241e-08
316.3368166645368,1.7495e-06,2.0879e-06
316.3709833304087,4.7295e-08,6.4012e-08
316.40508333047234,1.7469e-06,2.0853e-06
