time,flux_norm
3.849033331871033,-1.1476529
3.88314999739329,0.7557046
3.917316663265228,-1.0584333
3.9514166633288066,0.75673276
3.985533332824707,-0.9874173
4.0196999986966455,0.7557046
4.053816664218902,-1.0584333
4.08798333009084,0.7577579
4.122083330154419,-1.0584333
4.15619999965032,0.7557046
4.190366665522258,-1.0584333
4.224483331044515,0.75673276
4.258649996916453,-1.1476529
4.292749996980032,0.7577579
4.326866666475932,-1.1476529
4.36103333234787,0.7557046
4.395149997870127,-1.1476529
4.429316663742066,0.75673276
4.463416663805644,-1.1476529
4.497533333301544,0.75673276
4.531699999173482,-1.0584333
4.56581666469574,0.75673276
4.599983330567678,-0.9874173
4.634083330631256,0.7546695
4.668200000127157,-1.0584333
4.702366665999095,0.7546695
4.736483331521352,-1.1476529
4.77064999739329,0.75673276
4.804749997456868,-1.1476529
4.838866666952769,0.7525981
4.873033332824707,-1.0584333
4.907149998346965,0.7546695
4.941316664218903,-1.1476529
4.975416664282481,0.7515534
5.009533329804738,-1.1476529
5.043699999650319,0.7515534
5.077816665172577,-1.0584333
5.111983331044515,0.7546695
5.146083331108093,-1.0584333
5.180199996630351,0.7525981
5.214366666475931,-1.0584333
5.248483331998189,0.7525981
5.282649997870127,-0.9874173
5.316749997933706,0.7546695
5.350866663455963,-1.1476529
5.3850333333015445,0.7525981
5.419149998823801,-1.0584333
5.453316664695739,0.7525981
5.487416664759318,-1.0584333
5.521533330281575,0.7536351
5.555700000127157,-1.0584333
5.589816665649414,0.7525981
5.623916665712993,-1.0584333
5.658083331584931,0.7525981
5.6921999971071875,-1.1476529
5.726316666603088,0.7525981
5.760483332475027,-1.0584333
5.794583332538605,0.7525981
5.828749998410543,-1.1476529
5.862866663932801,0.7525981
5.896983333428701,-0.9874173
5.931149999300639,0.7525981
5.965249999364217,-1.0584333
5.999416665236155,0.7536351
6.033533330758413,-1.0584333
6.0676500002543134,0.7525981
6.101816666126251,-0.9874173
6.1359166661898294,0.7525981
6.170083332061767,-0.9874173
6.204199997584025,0.7525981
6.238316663106283,-1.0584333
6.272483332951864,0.7515534
6.306583333015442,-1.0584333
6.34074999888738,0.7525981
6.3748666644096375,-0.9874173
6.408983329931895,0.7525981
6.443149999777476,-0.9874173
6.477249999841054,0.7525981
6.511416665712992,-1.0584333
6.54553333123525,0.7525981
6.5796499967575075,-0.9284304
6.613816666603088,0.7525981
6.647916666666666,-1.0584333
6.682083332538605,0.7515534
6.716199998060862,-1.0584333
6.75031666358312,0.7525981
6.7844833334287005,-1.0584333
6.818583333492279,0.7525981
6.852749999364217,-1.0584333
6.886866664886474,0.7536351
6.920983330408732,-1.0584333
6.955150000254313,0.7536351
6.989250000317892,-0.9874173
7.02341666618983,0.7546695
7.057533331712087,-0.9874173
7.091649997234344,0.7557046
7.125816663106282,-0.9874173
7.159916663169861,0.7536351
7.194083333015442,-0.87797374
7.2281999985377,0.7546695
7.262316664059957,-0.9284304
7.2964833299318945,0.7546695
7.3305833299954735,-0.87797374
7.364749999841054,0.7536351
7.398866665363312,-0.87797374
7.432983330885569,0.7536351
7.467149996757508,-0.8338918
7.501249996821086,0.7557046
7.535416666666666,-0.87797374
7.569533332188924,0.7546695
7.603649997711182,-0.9284304
7.63781666358312,0.7536351
7.671916663646698,-0.8338918
7.706083333492279,0.7536351
7.7401999990145365,-0.9284304
7.774316664536794,0.7525981
7.808483330408732,-0.9284304
7.84258333047231,0.7536351
7.876699999968211,-0.9874173
7.910866665840149,0.7536351
7.9449833313624065,-0.9874173
7.9791499972343445,0.7515534
8.013249997297923,-0.9284304
8.047366666793824,0.7536351
8.081533332665762,-0.9284304
8.115649998188019,0.7536351
8.149816664059957,-0.9284304
8.183916664123535,0.7536351
8.218033333619436,-0.9284304
8.252199999491374,0.7525981
8.286316665013631,-0.9284304
8.320483330885569,0.7536351
8.354583330949147,-0.87797374
8.388699996471406,0.7525981
8.422866666316986,-0.87797374
8.456983331839243,0.7536351
8.491149997711181,-0.9284304
8.52524999777476,0.7546695
8.559366663297018,-0.9284304
8.593533333142599,0.7557046
8.627649998664856,-0.9284304
8.661816664536794,0.7525981
8.695916664600372,-0.87797374
8.73003333012263,0.7525981
8.764199999968211,-0.87797374
8.798316665490468,0.7525981
8.832483331362406,-0.9874173
8.866583331425984,0.7536351
8.900699996948243,-0.9874173
8.934866666793823,0.75050986
8.96898333231608,-1.0584333
9.003149998188018,0.7536351
9.037249998251598,-0.9284304
9.071366663773855,0.75050986
9.105533333619436,-0.9284304
9.139649999141692,0.7515534
9.17381666501363,-0.87797374
9.20791666507721,0.75050986
9.242033330599467,-0.87797374
9.276199996471405,0.7525981
9.310316665967305,-0.87797374
9.344483331839244,0.7515534
9.378583331902822,-0.87797374
9.41269999742508,0.7546695
9.446816666920979,-0.87797374
9.480983332792919,0.7536351
9.515083332856497,-0.87797374
9.549249998728435,0.7536351
9.583366664250692,-0.87797374
9.617483329772949,0.7515534
9.651649999618531,-0.8338918
9.685749999682109,0.7546695
9.719916665554047,-0.8338918
9.754033331076304,0.7546695
9.78814999659856,-0.8338918
9.822316666444143,0.7546695
9.856416666507721,-0.87797374
9.89058333237966,0.7546695
9.924699997901916,-0.87797374
9.958816663424175,0.7546695
9.992983333269756,-0.87797374
10.027083333333334,0.7557046
10.061249999205272,-0.8338918
10.095366664727528,0.7557046
10.129483330249787,-0.87797374
10.163650000095368,0.7546695
10.197750000158946,-0.8338918
10.231916666030884,0.75673276
10.26603333155314,-0.8338918
10.3001499970754,0.75673276
10.33431666692098,-0.8338918
10.368416666984558,0.75673276
10.402583332856496,-0.8338918
10.436699998378753,0.7557046
10.470816663901012,-0.8338918
10.50498332977295,0.7557046
10.539083329836528,-0.8338918
10.573249999682108,0.75673276
10.607366665204365,-0.87797374
10.641483330726624,0.75673276
10.675649996598562,-0.7947464
10.70974999666214,0.7577579
10.74391666650772,-0.8338918
10.77803333202998,0.7577579
10.812149997552236,-0.8338918
10.846316663424174,0.75878376
10.880416663487752,-0.87797374
10.914583333333333,0.7598031
10.948699998855592,-0.8338918
10.982816664377848,0.75878376
11.016983330249786,-0.8338918
11.051083330313364,0.76081944
11.085199999809266,-0.87797374
11.119366665681204,0.75878376
11.15348333120346,-0.87797374
11.187649997075399,0.76081944
11.221749997138977,-0.87797374
11.255866666634878,0.76081944
11.290033332506816,-0.8338918
11.324149998029073,0.7598031
11.358316663901011,-0.87797374
11.392416663964589,0.75878376
11.42653333346049,-0.87797374
11.460699999332428,0.76081944
11.494816664854685,-0.8338918
11.528983330726623,0.7598031
11.563083330790201,-0.9284304
11.597200000286103,0.76081944
11.63136666615804,-0.8338918
11.665483331680297,0.75878376
11.699649997552235,-0.7947464
11.733749997615813,0.7577579
11.767866663138072,-0.8338918
11.802033332983653,0.7598031
11.83614999850591,-0.87797374
11.870316664377848,0.76081944
11.904416664441426,-0.8338918
11.938533329963684,0.7577579
11.972699999809265,-0.8338918
12.006816665331522,0.7598031
12.04098333120346,-0.8338918
12.07508333126704,0.7598031
12.109199996789297,-0.8338918
12.143366666634877,0.7598031
12.177483332157134,-0.7947464
12.211649998029072,0.76081944
12.245749998092652,-0.8338918
12.279866663614909,0.75878376
12.31403333346049,-0.87797374
12.348149998982747,0.7598031
12.382316664854686,-0.7947464
12.416416664918264,0.75878376
12.450533330440521,-0.7275838
12.484700000286102,0.7577579
12.51881666580836,-0.7595691
12.552983331680299,0.75878376
12.587083331743877,-0.7947464
12.621199997266134,0.75878376
12.655366663138071,-0.7947464
12.689483332633973,0.7577579
12.72364999850591,-0.7947464
12.757749998569489,0.75673276
12.791866664091746,-0.7595691
12.826033329963684,0.7577579
12.860149999459585,-0.7275838
12.894316665331523,0.75673276
12.928416665395101,-0.7595691
12.962533330917358,0.75673276
12.996699996789296,-0.7595691
13.030816666285197,0.75673276
13.064983332157135,-0.7947464
13.099083332220713,0.7557046
13.13319999774297,-0.8338918
13.167366663614908,0.75673276
13.20148333311081,-0.9284304
13.235583333174388,0.75673276
13.269749999046326,-0.9284304
13.303866664568583,0.75673276
13.337983330090841,-0.9874173
13.372149999936422,0.7557046
13.40625,-0.9284304
13.440416665871938,0.7557046
13.474533331394195,-0.9284304
13.508649996916454,0.7557046
13.542816666762034,-0.87797374
13.576916666825612,0.7557046
13.61108333269755,-0.9874173
13.645199998219807,0.75673276
13.679316663742066,-0.9284304
13.713483333587646,0.7546695
13.747583333651225,-1.0584333
13.781749999523162,0.7546695
13.815866665045421,-0.9284304
13.849983330567678,0.7557046
13.884149996439616,-0.9284304
13.918249996503194,0.7546695
13.952416666348775,-0.9874173
13.986533331871033,0.7536351
14.02064999739329,-0.9874173
14.054816663265228,0.7536351
14.088916663328806,-0.9284304
14.123083333174387,0.7557046
14.157199998696646,-0.9874173
14.191316664218903,0.7536351
14.22548333009084,-0.9874173
14.259583330154419,0.7536351
14.29375,-0.9874173
14.327866665522258,0.7536351
14.361983331044515,-0.9874173
14.396149996916453,0.7525981
14.43024999698003,-0.9874173
14.464416666825612,0.7525981
14.49853333234787,-0.9874173
14.532649997870127,0.7536351
14.566816663742065,-0.9284304
14.600916663805643,0.7536351
14.635083333651226,-1.0584333
14.669199999173482,0.7536351
14.70331666469574,-0.9874173
14.737483330567677,0.7525981
14.771583330631255,-0.9874173
14.805749996503193,0.7536351
14.839866665999095,-1.0584333
14.873983331521352,0.7515534
14.90814999739329,-1.0584333
14.942249997456868,0.75050986
14.976366666952769,-0.9284304
15.010533332824707,0.7525981
15.044649998346964,-0.9874173
15.078816664218902,0.7525981
15.112916664282482,-0.9874173
15.147033329804739,0.7515534
15.18119999965032,-0.9874173
15.215316665172576,0.7515534
15.249483331044514,-0.9874173
15.283583331108094,0.7536351
15.31769999663035,-0.87797374
15.351866666475932,0.7536351
15.385983331998188,-0.87797374
15.420149997870128,0.7525981
15.454249997933706,-0.8338918
15.488366663455963,0.7515534
15.522533333301544,-0.87797374
15.556649998823803,0.7525981
15.59081666469574,-0.7595691
15.624916664759319,0.7515534
15.659033330281575,-0.7947464
15.693200000127156,0.7515534
15.727316665649415,-0.7595691
15.761483331521353,0.75050986
15.79558333158493,-0.7595691
15.829699997107188,0.75050986
15.863866666952768,-0.7275838
15.897983332475027,0.75050986
15.932149998346965,-0.7275838
15.966249998410543,0.75050986
16.0003666639328,-0.7947464
16.034533329804738,0.75050986
16.06864999930064,-0.7947464
16.102816665172575,0.7515534
16.136916665236154,-0.8338918
16.171033330758412,0.75050986
16.205199996630352,-0.8338918
16.23931666612625,0.74946326
16.27348333199819,-0.7947464
16.307583332061768,0.75050986
16.341699997584026,-0.87797374
16.375866663455962,0.74946326
16.409983332951864,-0.9284304
16.4441499988238,0.75050986
16.47824999888738,-0.9284304
16.512366664409637,0.74946326
16.546483329931895,-0.9284304
16.580649999777474,0.74946326
16.614749999841056,-0.9874173
16.648916665712992,0.74840975
16.68303333123525,-0.9284304
16.717149996757506,0.74840975
16.75131666660309,-0.9284304
16.785416666666666,0.7463004
16.819583332538606,-0.9874173
16.85369999806086,0.75050986
16.88781666358312,-0.9874173
16.921983333428702,0.74840975
16.95608333349228,-0.9874173
16.990249999364217,0.74840975
17.024366664886475,-0.9284304
17.05848333040873,0.7463004
17.092650000254313,-0.9874173
17.12675000031789,0.74840975
17.16091666618983,-0.9284304
17.195033331712086,0.74840975
17.229149997234344,-0.9874173
17.263316663106284,0.74840975
17.297416663169862,-0.9874173
17.33158333301544,0.7463004
17.3656999985377,-0.9874173
17.39981666405996,0.7463004
17.433983329931895,-0.9874173
17.468083329995473,0.7463004
17.502249999841055,-0.9874173
17.53636666536331,0.74523693
17.57048333088557,-1.0584333
17.60464999675751,0.7463004
17.638749996821087,-1.0584333
17.672916666666666,0.7441746
17.707033332188924,-1.0584333
17.741149997711183,0.7463004
17.77531666358312,-1.0584333
17.809416663646697,0.74523693
17.84358333349228,-1.0584333
17.877699999014535,0.7463004
17.911816664536794,-0.9874173
17.945983330408733,0.74523693
17.98008333047231,-0.9874173
18.01425000031789,0.7441746
18.04836666584015,-0.9874173
18.082483331362408,0.74523693
18.116649997234344,-0.9874173
18.150749997297922,0.74523693
18.18491666316986,-0.9874173
18.219033332665763,0.74523693
18.253149998188018,-0.9874173
18.287316664059958,0.7463004
18.321416664123536,-0.9874173
18.355583329995472,0.74523693
18.389699999491373,-0.9874173
18.423816665013632,0.7441746
18.45798333088557,-0.9874173
18.492083330949146,0.74523693
18.526249996821086,-0.9284304
18.560366666316988,0.74523693
18.594483331839243,-1.0584333
18.628649997711182,0.7441746
18.66274999777476,-0.9874173
18.69686666329702,0.74523693
18.731033333142598,-0.9874173
18.765149998664857,0.74523693
18.799316664536793,-0.9874173
18.83341666460037,0.7441746
18.86753333012263,-0.9874173
18.901699999968212,0.7441746
18.935816665490467,-0.9874173
18.969983331362407,0.7441746
19.004083331425985,-0.9874173
19.038199996948244,0.74523693
19.072366666793823,-0.9874173
19.10648333231608,0.7441746
19.140649998188017,-0.9874173
19.174749998251595,0.7441746
19.208866663773854,-0.9874173
19.243033333619437,0.74523693
19.27714999914169,-1.0584333
19.31131666501363,0.7441746
19.34541666507721,-1.0584333
19.379533330599468,0.74523693
19.413699996471404,-1.0584333
19.447816665967306,0.7431084
19.481983331839242,-0.9874173
19.516083331902824,0.7441746
19.55019999742508,-1.0584333
19.58436666329702,0.7441746
19.618483332792916,-1.0584333
19.652649998664856,0.7441746
19.686749998728434,-1.1476529
19.720866664250693,0.7431084
19.75503333012263,-1.0584333
19.78914999961853,0.7441746
19.82331666549047,-0.9284304
19.857416665554048,0.7431084
19.891533331076303,-1.0584333
19.925699996948243,0.7420353
19.959816666444144,-1.0584333
19.99398333231608,0.7441746
20.02808333237966,-1.0584333
20.062199997901917,0.7441746
20.096366663773853,-1.0584333
20.130483333269755,0.7420353
20.164649999141695,-1.0584333
20.198749999205273,0.7431084
20.232866664727528,-0.9284304
20.267033330599467,0.7420353
20.30115000009537,-1.0584333
20.335250000158947,0.7431084
20.369416666030883,-0.9874173
20.40353333155314,0.7420353
20.4376499970754,-1.0584333
20.47181666692098,0.7420353
20.505916666984557,-0.87797374
20.540083332856497,0.7431084
20.574199998378752,-0.87797374
20.60831666390101,0.7431084
20.64248332977295,-0.9284304
20.67658332983653,0.7431084
20.710749999682108,-0.9874173
20.744866665204366,0.7420353
20.778983330726625,-1.1476529
20.81314999659856,0.7431084
20.84724999666214,-1.0584333
20.88141666650772,0.7420353
20.915533332029977,-1.2677789
20.949649997552235,0.7420353
20.983816663424175,-1.1476529
21.017916663487753,0.7420353
21.052083333333332,-1.1476529
21.08619999885559,0.7420353
21.12031666437785,-1.1476529
21.154483330249786,0.7431084
21.188583330313364,-1.2677789
21.222750000158946,0.7420353
21.256866665681205,-1.2677789
21.29098333120346,0.74096304
21.3251499970754,-0.9874173
21.359249997138978,0.74096304
21.393416666984557,-0.9874173
21.427533332506815,0.7420353
21.461649998029074,-0.9874173
21.49581666390101,0.73988724
21.52991666396459,-0.9874173
21.564083329836528,0.7420353
21.59819999933243,-0.9874173
21.632316664854685,0.7420353
21.666483330726624,-1.2677789
21.700583330790202,0.74096304
21.73474999666214,-1.1476529
21.76886666615804,0.7420353
21.8029833316803,-1.1476529
21.837149997552235,0.7420353
21.871249997615813,-1.2677789
21.905416663487753,0.74096304
21.939533332983654,-1.2677789
21.97364999850591,0.73988724
22.00781666437785,-1.1476529
22.041916664441427,0.7420353
22.076033329963686,-1.1476529
22.110199999809264,0.74096304
22.144316665331523,-1.2677789
22.17848333120346,0.7420353
22.212583331267037,-1.2677789
22.246699996789296,0.74096304
22.28086666663488,-1.2677789
22.314983332157134,0.74096304
22.349149998029073,-1.1476529
22.38324999809265,0.74096304
22.41736666361491,-1.1476529
22.45153333346049,0.73988724
22.485649998982748,-1.1476529
22.519816664854684,0.74096304
22.553916664918265,-1.4523076
22.58803333044052,0.74096304
22.622200000286103,-1.2677789
22.656316665808358,0.73988724
22.690483331680298,-1.1476529
22.724583331743876,0.7388042
22.758699997266135,-1.2677789
22.79286666313807,0.73988724
22.826983332633972,-1.1476529
22.861149998505912,0.73988724
22.89524999856949,-1.1476529
22.929366664091745,0.73988724
22.963533329963685,-1.2677789
22.997649999459586,0.74096304
23.031816665331522,-1.0584333
23.0659166653951,0.7388042
23.10003333091736,-1.1476529
23.134199996789295,0.74096304
23.168316666285197,-1.2677789
23.202483332157136,0.73988724
23.236583332220714,-1.1476529
23.27069999774297,0.74096304
23.30486666361491,-1.2677789
23.33898333311081,0.7388042
23.373149998982747,-1.2677789
23.407249999046325,0.7388042
23.441366664568584,-1.1476529
23.47553333044052,0.74096304
23.50964999993642,-1.4523076
23.54381666580836,0.73988724
23.57791666587194,-1.1476529
23.612033331394194,0.73988724
23.646199997266134,-1.1476529
23.680316666762035,0.7388042
23.71448333263397,-1.1476529
23.74858333269755,0.7388042
23.782699998219808,-1.1476529
23.816866664091744,0.73988724
23.850983333587646,-1.2677789
23.885149999459586,0.73988724
23.919249999523164,-1.2677789
23.95336666504542,0.7388042
23.98753333091736,-1.1476529
24.021649996439617,0.7388042
24.055816666285196,-1.2677789
24.089916666348774,0.73988724
24.124033331871033,-1.2677789
24.15814999739329,0.73988724
24.192316663265228,-1.2677789
24.226416663328806,0.73988724
24.260583333174388,-1.2677789
24.294699998696647,0.73988724
24.328816664218902,-1.2677789
24.36298333009084,0.74096304
24.39708333015442,-1.4523076
24.43125,0.7388042
24.465366665522257,-1.4523076
24.499483331044516,0.73988724
24.533649996916452,-1.2677789
24.56774999698003,0.73988724
24.601916666825613,-1.1476529
24.63603333234787,0.73988724
24.670149997870126,-1.2677789
24.704316663742066,0.7420353
24.738416663805644,-1.2677789
24.772583333651223,0.73988724
24.806699999173482,-1.4523076
24.84081666469574,0.74096304
24.874983330567677,-1.1476529
24.909083330631255,0.74096304
24.943249996503194,-1.2677789
24.977366665999096,0.73988724
25.01148333152135,-1.6169751
25.04564999739329,0.73988724
25.07974999745687,-1.4523076
25.113916663328805,0.7388042
25.148033332824706,-1.4523076
25.182149998346965,0.7388042
25.2163166642189,-1.4523076
25.25041666428248,0.73988724
25.28458333015442,-1.2677789
25.31869999965032,0.73988724
25.352816665172575,-1.4523076
25.386983331044515,0.73988724
25.421083331108093,-1.2677789
25.455249996980033,0.7388042
25.48936666647593,-1.2677789
25.52348333199819,0.74096304
25.557649997870126,-1.4523076
25.591749997933707,0.73988724
25.625916663805643,-1.2677789
25.660033333301545,0.7388042
25.6941499988238,-1.1476529
25.72831666469574,0.7377219
25.762416664759318,-1.2677789
25.796533330281576,0.7377219
25.830700000127155,-1.4523076
25.864816665649414,0.73988724
25.898983331521354,-1.2677789
25.933083331584932,0.7388042
25.967199997107187,-1.2677789
26.00136666695277,0.7388042
26.035483332475028,-1.4523076
26.069649998346964,0.7388042
26.103749998410542,-1.2677789
26.1378666639328,0.7388042
26.172033329804737,-1.4523076
26.20614999930064,0.7377219
26.24031666517258,-1.2677789
26.274416665236156,0.7377219
26.30853333075841,-1.2677789
26.34269999663035,0.7377219
26.376816666126253,-1.2677789
26.41098333199819,0.73663616
26.445083332061767,-1.2677789
26.479199997584026,0.73663616
26.51336666345596,-1.1476529
26.547483332951863,0.73663616
26.581649998823803,-1.1476529
26.61574999888738,0.73663616
26.649866664409636,-1.1476529
26.684033330281576,0.73554695
26.718149999777477,-1.0584333
26.752316665649413,0.7377219
26.78641666571299,-1.0584333
26.82053333123525,0.73663616
26.854699997107186,-1.1476529
26.888816666603088,0.73663616
26.922983332475027,-1.1476529
26.957083332538605,0.73554695
26.99119999806086,-1.1476529
27.0253666639328,0.73663616
27.0594833334287,-1.1476529
27.093649999300638,0.73663616
27.127749999364216,-1.1476529
27.161866664886475,0.73554695
27.196033330758414,-1.0584333
27.230150000254312,0.73663616
27.264316666126252,-1.1476529
27.29841666618983,0.73663616
27.33253333171209,-1.0584333
27.366699997584025,0.73663616
27.400816663106283,-1.1476529
27.434983332951862,0.73663616
27.46908333301544,-1.0584333
27.5031999985377,0.73554695
27.53736666440964,-1.2677789
27.571483329931894,0.73554695
27.605649999777476,-1.0584333
27.639749999841055,0.73554695
27.673866665363313,-1.2677789
27.70803333123525,0.73445046
27.742149996757508,-1.6169751
27.776316666603087,0.73554695
27.810416666666665,-1.6169751
27.844533332188924,0.73445046
27.878699998060863,-1.6169751
27.91281666358312,0.73554695
27.9469833334287,-1.6169751
27.98108333349228,0.73445046
28.015199999014538,-1.6169751
28.049316664536793,0.73445046
28.083483330408733,-1.6169751
28.11758333047231,0.73554695
28.151750000317893,-1.6169751
28.185866665840148,0.73554695
28.219983331362407,-1.6169751
28.254149997234343,0.73445046
28.28824999729792,-1.6169751
28.32241666316986,0.73554695
28.356533332665762,-1.6169751
28.390649998188017,0.73554695
28.424816664059957,-1.6169751
28.458916664123535,0.73554695
28.493083329995475,-1.6169751
28.527199999491373,0.7333544
28.56131666501363,-1.6169751
28.595483330885568,0.73445046
28.62958333094915,-1.6169751
28.663749996821085,0.73445046
28.697866666316987,-1.6169751
28.731983331839242,0.73554695
28.76614999771118,-1.6169751
28.80024999777476,0.73554695
28.8344166636467,-1.6169751
28.868533333142597,0.7333544
28.902649998664856,-1.6169751
28.936816664536796,0.7333544
28.970916664600374,-1.4523076
29.00508333047231,0.7333544
29.03919999996821,-1.6169751
29.07331666549047,0.7333544
29.107483331362406,-1.6169751
29.141583331425984,0.73225063
29.175749997297924,-1.6169751
29.209866666793822,0.7333544
29.24398333231608,-1.6169751
29.27814999818802,0.73225063
29.3122499982516,-1.6169751
29.346416664123534,0.7333544
29.380533333619436,-1.4523076
29.414649999141695,0.73225063
29.44881666501363,-1.6169751
29.48291666507721,0.7333544
29.51708333094915,-1.6169751
29.551199996471404,0.73225063
29.585316665967305,-1.6169751
29.619483331839245,0.7333544
29.653583331902823,-1.4523076
29.687699997425078,0.73225063
29.721866663297018,-1.6169751
29.75598333279292,0.73445046
29.790149998664855,-1.4523076
29.824249998728433,0.73225063
29.858366664250692,-1.6169751
29.892533330122628,0.73445046
29.92664999961853,-1.6169751
29.96081666549047,0.7333544
29.994916665554047,-1.4523076
30.029033331076302,0.7333544
30.063199996948242,-1.4523076
30.097316666444144,0.73225063
30.13148333231608,-1.4523076
30.165583332379658,0.7333544
30.199699997901917,-1.6169751
30.233866663773856,0.7333544
30.267983333269754,-1.4523076
30.302149999141694,0.73445046
30.336249999205272,-1.6169751
30.37036666472753,0.731148
30.404533330599467,-1.6169751
30.438650000095368,0.73225063
30.472816665967304,-1.6169751
30.506916666030882,0.7333544
30.54103333155314,-1.6169751
30.57519999742508,0.73225063
30.60931666692098,-1.6169751
30.64348333279292,0.73225063
30.677583332856496,-1.4523076
30.711699998378755,0.7333544
30.74586666425069,-1.6169751
30.77998332977295,0.7333544
30.81414999961853,-1.6169751
30.848249999682107,0.73225063
30.882366665204366,-1.6169751
30.916533331076305,0.73225063
30.95064999659856,-1.6169751
30.984816666444143,0.7333544
31.01891666650772,-1.6169751
31.05303333202998,0.73225063
31.087199997901916,-1.6169751
31.121316663424174,0.731148
31.155483333269753,-1.4523076
31.189583333333335,0.73225063
31.22369999885559,-1.6169751
31.25786666472753,0.731148
31.291983330249785,-1.6169751
31.326150000095367,0.73225063
31.360250000158945,-1.6169751
31.394366665681204,0.73225063
31.42853333155314,-1.6169751
31.4626499970754,0.731148
31.49681666692098,-1.6169751
31.53091666698456,0.731148
31.565033332506815,-1.6169751
31.599199998378754,0.73225063
31.63331666390101,-1.6169751
31.66748332977295,0.7300415
31.701583329836527,-1.6169751
31.73569999933243,0.73225063
31.769866665204365,-1.6169751
31.803983330726624,0.7289316
31.8380833307902,-1.4523076
31.87224999666214,0.731148
31.90636666615804,-1.4523076
31.940483331680298,0.731148
31.974649997552238,-1.6169751
32.008749997615816,0.731148
32.04291666348775,-1.2677789
32.07703333298365,0.7300415
32.11114999850591,-1.4523076
32.14531666437785,0.7300415
32.179416664441426,-1.4523076
32.21358333031336,0.731148
32.247699999809264,-1.2677789
32.281816665331526,0.7300415
32.31598333120346,-1.2677789
32.35008333126704,0.7300415
32.38424999713898,-1.4523076
32.418366666634874,0.731148
32.452483332157136,-1.2677789
32.48664999802907,0.731148
32.520749998092654,-1.4523076
32.55491666396459,0.7300415
32.58903333346049,-1.2677789
32.62314999898275,0.731148
32.65731666485468,-1.2677789
32.691416664918265,0.731148
